,Item,Year,Unit,Quantity
4583,Raw silk (not thrown),2005,tonnes,138028.0
4584,Raw silk (not thrown),2006,tonnes,150555.0
4585,Raw silk (not thrown),2007,tonnes,153080.0
4586,Raw silk (not thrown),2008,tonnes,153450.0
4587,Raw silk (not thrown),2009,tonnes,155153.0
4588,Raw silk (not thrown),2010,tonnes,160424.0
4589,Raw silk (not thrown),2011,tonnes,157661.0
4590,Raw silk (not thrown),2012,tonnes,164111.0
4591,Raw silk (not thrown),2013,tonnes,166992.0
4592,Raw silk (not thrown),2014,tonnes,157852.0
4593,Raw silk (not thrown),2015,tonnes,172651.0
4594,Raw silk (not thrown),2016,tonnes,171770.0
4595,Raw silk (not thrown),2017,tonnes,174051.0
4596,Raw silk (not thrown),2018,tonnes,173391.0
4597,Raw silk (not thrown),2019,tonnes,173161.0
4598,Raw silk (not thrown),2020,tonnes,0.0
4599,Rice,2000,tonnes,596715756.0
4600,Rice,2001,tonnes,598471966.0
4601,Rice,2002,tonnes,569208496.0
4602,Rice,2003,tonnes,585230551.0
4603,Rice,2004,tonnes,605838655.0
4604,Rice,2005,tonnes,632707432.0
4605,Rice,2006,tonnes,639091827.0
4606,Rice,2007,tonnes,652567760.0
4607,Rice,2008,tonnes,682879016.0
4608,Rice,2009,tonnes,678644501.0
4609,Rice,2010,tonnes,692971134.0
4610,Rice,2011,tonnes,717750886.0
4611,Rice,2012,tonnes,725955291.0
4612,Rice,2013,tonnes,730152183.0
4613,Rice,2014,tonnes,729038421.0
4614,Rice,2015,tonnes,730339171.0
4615,Rice,2016,tonnes,732460245.0
4616,Rice,2017,tonnes,745638219.0
4617,Rice,2018,tonnes,757096174.0
4618,Rice,2019,tonnes,747376419.0
4619,Rice,2020,tonnes,754972475.0
4620,"Rice, paddy (rice milled equivalent)",2000,tonnes,398009411.0
4621,"Rice, paddy (rice milled equivalent)",2001,tonnes,399180802.0
4622,"Rice, paddy (rice milled equivalent)",2002,tonnes,379662065.0
4623,"Rice, paddy (rice milled equivalent)",2003,tonnes,390348778.0
4624,"Rice, paddy (rice milled equivalent)",2004,tonnes,404094381.0
4625,"Rice, paddy (rice milled equivalent)",2005,tonnes,422015856.0
4626,"Rice, paddy (rice milled equivalent)",2006,tonnes,426274249.0
4627,"Rice, paddy (rice milled equivalent)",2007,tonnes,435262701.0
4628,"Rice, paddy (rice milled equivalent)",2008,tonnes,455480310.0
4629,"Rice, paddy (rice milled equivalent)",2009,tonnes,452655881.0
4630,"Rice, paddy (rice milled equivalent)",2010,tonnes,462211753.0
4631,"Rice, paddy (rice milled equivalent)",2011,tonnes,478739842.0
4632,"Rice, paddy (rice milled equivalent)",2012,tonnes,484212184.0
4633,"Rice, paddy (rice milled equivalent)",2013,tonnes,487011510.0
4634,"Rice, paddy (rice milled equivalent)",2014,tonnes,486268627.0
4635,"Rice, paddy (rice milled equivalent)",2015,tonnes,487136221.0
4636,"Rice, paddy (rice milled equivalent)",2016,tonnes,488550983.0
4637,"Rice, paddy (rice milled equivalent)",2017,tonnes,497340696.0
4638,"Rice, paddy (rice milled equivalent)",2018,tonnes,504983151.0
4639,"Rice, paddy (rice milled equivalent)",2019,tonnes,498500074.0
4640,"Rice, paddy (rice milled equivalent)",2020,tonnes,503566639.0
4641,Rye,2000,tonnes,20091154.0
4642,Rye,2001,tonnes,23361235.0
4643,Rye,2002,tonnes,20915152.0
4644,Rye,2003,tonnes,14633640.0
4645,Rye,2004,tonnes,17607117.0
4646,Rye,2005,tonnes,15192562.0
4647,Rye,2006,tonnes,12657588.0
4648,Rye,2007,tonnes,15107504.0
4649,Rye,2008,tonnes,18116907.0
4650,Rye,2009,tonnes,18218423.0
4651,Rye,2010,tonnes,11907237.0
4652,Rye,2011,tonnes,13097475.0
4653,Rye,2012,tonnes,14492471.0
4654,Rye,2013,tonnes,16641067.0
4655,Rye,2014,tonnes,15192757.0
4656,Rye,2015,tonnes,12929457.0
4657,Rye,2016,tonnes,12988980.0
4658,Rye,2017,tonnes,12995632.0
4659,Rye,2018,tonnes,10707388.0
4660,Rye,2019,tonnes,12815962.0
4661,Rye,2020,tonnes,15012792.0
4662,Safflower seed,2000,tonnes,624735.0
4663,Safflower seed,2001,tonnes,559180.0
4664,Safflower seed,2002,tonnes,525733.0
4665,Safflower seed,2003,tonnes,681801.0
4666,Safflower seed,2004,tonnes,635874.0
4667,Safflower seed,2005,tonnes,582950.0
4668,Safflower seed,2006,tonnes,539731.0
4669,Safflower seed,2007,tonnes,631688.0
4670,Safflower seed,2008,tonnes,638418.0
4671,Safflower seed,2009,tonnes,664143.0
4672,Safflower seed,2010,tonnes,664722.0
4673,Safflower seed,2011,tonnes,678276.0
4674,Safflower seed,2012,tonnes,843986.0
4675,Safflower seed,2013,tonnes,721632.0
4676,Safflower seed,2014,tonnes,730650.0
4677,Safflower seed,2015,tonnes,825330.0
4678,Safflower seed,2016,tonnes,947783.0
4679,Safflower seed,2017,tonnes,735246.0
4680,Safflower seed,2018,tonnes,607823.0
4681,Safflower seed,2019,tonnes,585518.0
4682,Safflower seed,2020,tonnes,653028.0
4683,"Safflower-seed oil, crude",2000,tonnes,185396.0
4684,"Safflower-seed oil, crude",2001,tonnes,150765.25999999998
4685,"Safflower-seed oil, crude",2002,tonnes,142351.62
4686,"Safflower-seed oil, crude",2003,tonnes,166874.22
4687,"Safflower-seed oil, crude",2004,tonnes,142101.38
4688,"Safflower-seed oil, crude",2005,tonnes,130952.27
4689,"Safflower-seed oil, crude",2006,tonnes,128706.52
4690,"Safflower-seed oil, crude",2007,tonnes,144265.13999999998
4691,"Safflower-seed oil, crude",2008,tonnes,161448.07
4692,"Safflower-seed oil, crude",2009,tonnes,140065.47
4693,"Safflower-seed oil, crude",2010,tonnes,134869.0
4694,"Safflower-seed oil, crude",2011,tonnes,145655.0
4695,"Safflower-seed oil, crude",2012,tonnes,154378.0
4696,"Safflower-seed oil, crude",2013,tonnes,120887.0
4697,"Safflower-seed oil, crude",2014,tonnes,108210.0
4698,"Safflower-seed oil, crude",2015,tonnes,117719.0
4699,"Safflower-seed oil, crude",2016,tonnes,117181.0
4700,"Safflower-seed oil, crude",2017,tonnes,90116.0
4701,"Safflower-seed oil, crude",2018,tonnes,95147.0
4702,"Safflower-seed oil, crude",2019,tonnes,71678.0
4703,"Safflower-seed oil, crude",2020,tonnes,0.0
4704,"Seed cotton, unginned",2000,tonnes,52819464.0
4705,"Seed cotton, unginned",2001,tonnes,59960500.0
4706,"Seed cotton, unginned",2002,tonnes,53709226.0
4707,"Seed cotton, unginned",2003,tonnes,55434882.0
4708,"Seed cotton, unginned",2004,tonnes,70497440.0
4709,"Seed cotton, unginned",2005,tonnes,69315665.0
4710,"Seed cotton, unginned",2006,tonnes,71042049.0
4711,"Seed cotton, unginned",2007,tonnes,73336582.0
4712,"Seed cotton, unginned",2008,tonnes,66134541.0
4713,"Seed cotton, unginned",2009,tonnes,61653996.0
4714,"Seed cotton, unginned",2010,tonnes,69176465.0
4715,"Seed cotton, unginned",2011,tonnes,79489469.0
4716,"Seed cotton, unginned",2012,tonnes,79145647.0
4717,"Seed cotton, unginned",2013,tonnes,72849138.0
4718,"Seed cotton, unginned",2014,tonnes,76220656.0
4719,"Seed cotton, unginned",2015,tonnes,66030945.0
4720,"Seed cotton, unginned",2016,tonnes,67476278.0
4721,"Seed cotton, unginned",2017,tonnes,73840527.0
4722,"Seed cotton, unginned",2018,tonnes,72047766.0
4723,"Seed cotton, unginned",2019,tonnes,83857666.0
4724,"Seed cotton, unginned",2020,tonnes,81997666.0
4725,Sesame seed,2000,tonnes,2576303.0
4726,Sesame seed,2001,tonnes,2760107.0
4727,Sesame seed,2002,tonnes,2628154.0
4728,Sesame seed,2003,tonnes,2766709.0
4729,Sesame seed,2004,tonnes,2958592.0
4730,Sesame seed,2005,tonnes,3122827.0
4731,Sesame seed,2006,tonnes,3199920.0
4732,Sesame seed,2007,tonnes,3388257.0
4733,Sesame seed,2008,tonnes,3375958.0
4734,Sesame seed,2009,tonnes,3547031.0
4735,Sesame seed,2010,tonnes,4074149.0
4736,Sesame seed,2011,tonnes,4348875.0
4737,Sesame seed,2012,tonnes,5177997.0
4738,Sesame seed,2013,tonnes,5146246.0
4739,Sesame seed,2014,tonnes,5788515.0
4740,Sesame seed,2015,tonnes,5320190.0
4741,Sesame seed,2016,tonnes,5382332.0
4742,Sesame seed,2017,tonnes,5510558.0
4743,Sesame seed,2018,tonnes,5689645.0
4744,Sesame seed,2019,tonnes,6350739.0
4745,Sesame seed,2020,tonnes,6606375.0
4746,Sheep and Goat Meat,2000,tonnes,10849509.0
4747,Sheep and Goat Meat,2001,tonnes,10907476.0
4748,Sheep and Goat Meat,2002,tonnes,10902760.0
4749,Sheep and Goat Meat,2003,tonnes,11212952.0
4750,Sheep and Goat Meat,2004,tonnes,11567284.0
4751,Sheep and Goat Meat,2005,tonnes,11949410.0
4752,Sheep and Goat Meat,2006,tonnes,12246842.0
4753,Sheep and Goat Meat,2007,tonnes,12783288.0
4754,Sheep and Goat Meat,2008,tonnes,12727718.0
4755,Sheep and Goat Meat,2009,tonnes,12845314.0
4756,Sheep and Goat Meat,2010,tonnes,12924914.0
4757,Sheep and Goat Meat,2011,tonnes,12920222.0
4758,Sheep and Goat Meat,2012,tonnes,13393076.0
4759,Sheep and Goat Meat,2013,tonnes,13735569.0
4760,Sheep and Goat Meat,2014,tonnes,14096326.0
4761,Sheep and Goat Meat,2015,tonnes,14468653.0
4762,Sheep and Goat Meat,2016,tonnes,14706604.0
4763,Sheep and Goat Meat,2017,tonnes,15021662.0
4764,Sheep and Goat Meat,2018,tonnes,15220147.0
4765,Sheep and Goat Meat,2019,tonnes,15458519.0
4766,Sheep and Goat Meat,2020,tonnes,15948909.0
4767,"Sheep fat, unrendered",2000,tonnes,454819.0
4768,"Sheep fat, unrendered",2001,tonnes,456928.0
4769,"Sheep fat, unrendered",2002,tonnes,441115.0
4770,"Sheep fat, unrendered",2003,tonnes,442853.0
4771,"Sheep fat, unrendered",2004,tonnes,446469.0
4772,"Sheep fat, unrendered",2005,tonnes,459170.0
4773,"Sheep fat, unrendered",2006,tonnes,470741.0
4774,"Sheep fat, unrendered",2007,tonnes,494211.0
4775,"Sheep fat, unrendered",2008,tonnes,474479.0
4776,"Sheep fat, unrendered",2009,tonnes,471095.0
4777,"Sheep fat, unrendered",2010,tonnes,462562.0
4778,"Sheep fat, unrendered",2011,tonnes,462138.0
4779,"Sheep fat, unrendered",2012,tonnes,475284.0
4780,"Sheep fat, unrendered",2013,tonnes,488274.0
4781,"Sheep fat, unrendered",2014,tonnes,502577.0
4782,"Sheep fat, unrendered",2015,tonnes,515763.0
4783,"Sheep fat, unrendered",2016,tonnes,516974.0
4784,"Sheep fat, unrendered",2017,tonnes,518343.0
4785,"Sheep fat, unrendered",2018,tonnes,481751.0
4786,"Sheep fat, unrendered",2019,tonnes,477921.0
4787,"Sheep fat, unrendered",2020,tonnes,501295.0
4788,"Shorn wool, greasy, including fleece-washed shorn wool",2000,tonnes,2265290.0
4789,"Shorn wool, greasy, including fleece-washed shorn wool",2001,tonnes,2107184.0
4790,"Shorn wool, greasy, including fleece-washed shorn wool",2002,tonnes,2104675.0
4791,"Shorn wool, greasy, including fleece-washed shorn wool",2003,tonnes,2033327.0
4792,"Shorn wool, greasy, including fleece-washed shorn wool",2004,tonnes,2101148.0
4793,"Shorn wool, greasy, including fleece-washed shorn wool",2005,tonnes,2124949.0
4794,"Shorn wool, greasy, including fleece-washed shorn wool",2006,tonnes,2146097.0
4795,"Shorn wool, greasy, including fleece-washed shorn wool",2007,tonnes,2105171.0
4796,"Shorn wool, greasy, including fleece-washed shorn wool",2008,tonnes,1997166.0
4797,"Shorn wool, greasy, including fleece-washed shorn wool",2009,tonnes,1983198.0
4798,"Shorn wool, greasy, including fleece-washed shorn wool",2010,tonnes,1966198.0
4799,"Shorn wool, greasy, including fleece-washed shorn wool",2011,tonnes,2035780.0
4800,"Shorn wool, greasy, including fleece-washed shorn wool",2012,tonnes,2021603.0
4801,"Shorn wool, greasy, including fleece-washed shorn wool",2013,tonnes,2078315.0
4802,"Shorn wool, greasy, including fleece-washed shorn wool",2014,tonnes,2029286.0
4803,"Shorn wool, greasy, including fleece-washed shorn wool",2015,tonnes,1986199.0
4804,"Shorn wool, greasy, including fleece-washed shorn wool",2016,tonnes,1980725.0
4805,"Shorn wool, greasy, including fleece-washed shorn wool",2017,tonnes,1996873.0
4806,"Shorn wool, greasy, including fleece-washed shorn wool",2018,tonnes,1884521.0
4807,"Shorn wool, greasy, including fleece-washed shorn wool",2019,tonnes,1796507.0
4808,"Shorn wool, greasy, including fleece-washed shorn wool",2020,tonnes,1731914.0
4809,Silk-worm cocoons suitable for reeling,2000,tonnes,375836.0
4810,Silk-worm cocoons suitable for reeling,2001,tonnes,436345.0
4811,Silk-worm cocoons suitable for reeling,2002,tonnes,467320.0
4812,Silk-worm cocoons suitable for reeling,2003,tonnes,445555.0
4813,Silk-worm cocoons suitable for reeling,2004,tonnes,479126.0
4814,Silk-worm cocoons suitable for reeling,2005,tonnes,503174.0
4815,Silk-worm cocoons suitable for reeling,2006,tonnes,554973.0
4816,Silk-worm cocoons suitable for reeling,2007,tonnes,565308.0
4817,Silk-worm cocoons suitable for reeling,2008,tonnes,566304.0
4818,Silk-worm cocoons suitable for reeling,2009,tonnes,571396.0
4819,Silk-worm cocoons suitable for reeling,2010,tonnes,573875.0
4820,Silk-worm cocoons suitable for reeling,2011,tonnes,569273.0
4821,Silk-worm cocoons suitable for reeling,2012,tonnes,597263.0
4822,Silk-worm cocoons suitable for reeling,2013,tonnes,611641.0
4823,Silk-worm cocoons suitable for reeling,2014,tonnes,617312.0
4824,Silk-worm cocoons suitable for reeling,2015,tonnes,625582.0
4825,Silk-worm cocoons suitable for reeling,2016,tonnes,630543.0
4826,Silk-worm cocoons suitable for reeling,2017,tonnes,626530.0
4827,Silk-worm cocoons suitable for reeling,2018,tonnes,658882.0
4828,Silk-worm cocoons suitable for reeling,2019,tonnes,660942.0
4829,Silk-worm cocoons suitable for reeling,2020,tonnes,663081.0
4830,"Sisal, raw",2000,tonnes,407481.0
4831,"Sisal, raw",2001,tonnes,299516.0
4832,"Sisal, raw",2002,tonnes,284334.0
4833,"Sisal, raw",2003,tonnes,313296.0
4834,"Sisal, raw",2004,tonnes,325202.0
4835,"Sisal, raw",2005,tonnes,332609.0
4836,"Sisal, raw",2006,tonnes,376402.0
4837,"Sisal, raw",2007,tonnes,382241.0
4838,"Sisal, raw",2008,tonnes,394357.0
4839,"Sisal, raw",2009,tonnes,415443.0
4840,"Sisal, raw",2010,tonnes,390027.0
4841,"Sisal, raw",2011,tonnes,408804.0
4842,"Sisal, raw",2012,tonnes,229154.0
4843,"Sisal, raw",2013,tonnes,267539.0
4844,"Sisal, raw",2014,tonnes,258741.0
4845,"Sisal, raw",2015,tonnes,309713.0
4846,"Sisal, raw",2016,tonnes,310492.0
4847,"Sisal, raw",2017,tonnes,203544.0
4848,"Sisal, raw",2018,tonnes,207085.0
4849,"Sisal, raw",2019,tonnes,206486.0
4850,"Sisal, raw",2020,tonnes,209878.0
4851,"Skim Milk&Buttermilk,Dry",2000,tonnes,3359213.0
4852,"Skim Milk&Buttermilk,Dry",2001,tonnes,3323179.0
4853,"Skim Milk&Buttermilk,Dry",2002,tonnes,3706175.0
4854,"Skim Milk&Buttermilk,Dry",2003,tonnes,3496177.0
4855,"Skim Milk&Buttermilk,Dry",2004,tonnes,3237514.0
4856,"Skim Milk&Buttermilk,Dry",2005,tonnes,3272238.0
4857,"Skim Milk&Buttermilk,Dry",2006,tonnes,3207869.0
4858,"Skim Milk&Buttermilk,Dry",2007,tonnes,3243289.0
4859,"Skim Milk&Buttermilk,Dry",2008,tonnes,3351639.0
4860,"Skim Milk&Buttermilk,Dry",2009,tonnes,3530366.0
4861,"Skim Milk&Buttermilk,Dry",2010,tonnes,3490302.0
4862,"Skim Milk&Buttermilk,Dry",2011,tonnes,3609536.0
4863,"Skim Milk&Buttermilk,Dry",2012,tonnes,3745514.0
4864,"Skim Milk&Buttermilk,Dry",2013,tonnes,3801151.0
4865,"Skim Milk&Buttermilk,Dry",2014,tonnes,5011112.0
4866,"Skim Milk&Buttermilk,Dry",2015,tonnes,5127272.0
4867,"Skim Milk&Buttermilk,Dry",2016,tonnes,5301754.0
4868,"Skim Milk&Buttermilk,Dry",2017,tonnes,5235703.0
4869,"Skim Milk&Buttermilk,Dry",2018,tonnes,4761549.0
4870,"Skim Milk&Buttermilk,Dry",2019,tonnes,4826381.0
4871,"Skim Milk&Buttermilk,Dry",2020,tonnes,0.0
4872,Skim milk and whey powder,2000,tonnes,3248359.51
4873,Skim milk and whey powder,2001,tonnes,3209566.06
4874,Skim milk and whey powder,2002,tonnes,3576858.27
4875,Skim milk and whey powder,2003,tonnes,3380332.68
4876,Skim milk and whey powder,2004,tonnes,3115786.52
4877,Skim milk and whey powder,2005,tonnes,3145926.12
4878,Skim milk and whey powder,2006,tonnes,3082901.02
4879,Skim milk and whey powder,2007,tonnes,3112591.52
4880,Skim milk and whey powder,2008,tonnes,3220610.22
4881,Skim milk and whey powder,2009,tonnes,3395585.62
4882,Skim milk and whey powder,2010,tonnes,3363421.0
4883,Skim milk and whey powder,2011,tonnes,3489037.0
4884,Skim milk and whey powder,2012,tonnes,3606915.0
4885,Skim milk and whey powder,2013,tonnes,3654787.0
4886,Skim milk and whey powder,2014,tonnes,4370478.0
4887,Skim milk and whey powder,2015,tonnes,4500377.0
4888,Skim milk and whey powder,2016,tonnes,4610493.0
4889,Skim milk and whey powder,2017,tonnes,4574997.0
4890,Skim milk and whey powder,2018,tonnes,3004105.0
4891,Skim milk and whey powder,2019,tonnes,2971534.0
4892,Skim milk and whey powder,2020,tonnes,0.0
4893,Skim milk of cows,2000,tonnes,109483910.88
4894,Skim milk of cows,2001,tonnes,109637166.38
4895,Skim milk of cows,2002,tonnes,113309468.27
4896,Skim milk of cows,2003,tonnes,114697558.46
4897,Skim milk of cows,2004,tonnes,114412001.8
4898,Skim milk of cows,2005,tonnes,115866013.42
4899,Skim milk of cows,2006,tonnes,116620290.47
4900,Skim milk of cows,2007,tonnes,117891858.42
4901,Skim milk of cows,2008,tonnes,118460489.11
4902,Skim milk of cows,2009,tonnes,117290139.99
4903,Skim milk of cows,2010,tonnes,120545151.0
4904,Skim milk of cows,2011,tonnes,123547459.0
4905,Skim milk of cows,2012,tonnes,129334182.0
4906,Skim milk of cows,2013,tonnes,129537039.0
4907,Skim milk of cows,2014,tonnes,131398127.0
4908,Skim milk of cows,2015,tonnes,131749968.0
4909,Skim milk of cows,2016,tonnes,134043435.0
4910,Skim milk of cows,2017,tonnes,135277475.0
4911,Skim milk of cows,2018,tonnes,84255447.0
4912,Skim milk of cows,2019,tonnes,84586904.0
4913,Skim milk of cows,2020,tonnes,0.0
4914,"Skim milk, condensed",2000,tonnes,631728.1699999999
4915,"Skim milk, condensed",2001,tonnes,597477.91
4916,"Skim milk, condensed",2002,tonnes,627336.63
4917,"Skim milk, condensed",2003,tonnes,572705.5700000001
4918,"Skim milk, condensed",2004,tonnes,572369.61
4919,"Skim milk, condensed",2005,tonnes,636728.35
4920,"Skim milk, condensed",2006,tonnes,689856.49
4921,"Skim milk, condensed",2007,tonnes,878542.08
4922,"Skim milk, condensed",2008,tonnes,821696.63
4923,"Skim milk, condensed",2009,tonnes,813555.98
4924,"Skim milk, condensed",2010,tonnes,854726.0
4925,"Skim milk, condensed",2011,tonnes,870798.0
4926,"Skim milk, condensed",2012,tonnes,897008.0
4927,"Skim milk, condensed",2013,tonnes,896811.0
4928,"Skim milk, condensed",2014,tonnes,949677.0
4929,"Skim milk, condensed",2015,tonnes,979604.0
4930,"Skim milk, condensed",2016,tonnes,962435.0
4931,"Skim milk, condensed",2017,tonnes,965816.0
4932,"Skim milk, condensed",2018,tonnes,887369.0
4933,"Skim milk, condensed",2019,tonnes,855026.0
4934,"Skim milk, condensed",2020,tonnes,0.0
4935,"Skim milk, evaporated",2000,tonnes,97742.0
4936,"Skim milk, evaporated",2001,tonnes,89746.0
4937,"Skim milk, evaporated",2002,tonnes,85282.0
4938,"Skim milk, evaporated",2003,tonnes,76610.0
4939,"Skim milk, evaporated",2004,tonnes,75155.0
4940,"Skim milk, evaporated",2005,tonnes,68245.0
4941,"Skim milk, evaporated",2006,tonnes,65247.0
4942,"Skim milk, evaporated",2007,tonnes,61877.0
4943,"Skim milk, evaporated",2008,tonnes,59723.0
4944,"Skim milk, evaporated",2009,tonnes,60304.0
4945,"Skim milk, evaporated",2010,tonnes,61895.0
4946,"Skim milk, evaporated",2011,tonnes,61067.0
4947,"Skim milk, evaporated",2012,tonnes,59699.0
4948,"Skim milk, evaporated",2013,tonnes,56442.0
4949,"Skim milk, evaporated",2014,tonnes,60697.0
4950,"Skim milk, evaporated",2015,tonnes,69197.0
4951,"Skim milk, evaporated",2016,tonnes,56072.0
4952,"Skim milk, evaporated",2017,tonnes,53415.0
4953,"Skim milk, evaporated",2018,tonnes,32860.0
4954,"Skim milk, evaporated",2019,tonnes,33355.0
4955,"Skim milk, evaporated",2020,tonnes,0.0
4956,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2000,tonnes,10720.0
4957,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2001,tonnes,10620.0
4958,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2002,tonnes,10620.0
4959,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2003,tonnes,11650.0
4960,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2004,tonnes,11650.0
4961,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2005,tonnes,11650.0
4962,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2006,tonnes,11680.0
4963,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2007,tonnes,11780.0
4964,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2008,tonnes,11780.0
4965,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2009,tonnes,16680.0
4966,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2010,tonnes,16595.0
4967,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2011,tonnes,16625.0
